id,word_cz,polarity
19612,mrtví,-1
19613,nebožtíci,-1
19622,brka,-1
19626,trhni,-1
19644,zablokování,-1
19659,úhlavní,-1
19670,hrubá,-1
19671,únosnost,-1
19672,hluchý,-1
19674,neslyšící,-1
19700,rozdávat,1
19717,draho,-1
19718,draze,-1
19723,úhyn,-1
19737,popravit,-1
19739,propadák,-1
19751,nárokovaný,-1
19762,rozebírat,-1
19771,vysílit,-1
19772,oslabující,-1
19780,úpadkový,-1
19791,hnít,-1
19793,tlít,-1
19797,chátrat,-1
19798,hnití,-1
19803,rozkládající,-1
19807,lži,-1
19815,lživě,-1
19857,ošidně,-1
19871,deklamovat,-1
19872,recitovat,-1
19915,sklánět se,-1
19923,sestupu,-1
19936,snížení,-1
19946,zchátralost,-1
19947,vetchost,-1
19956,specializovaný,1
19958,jednoúčelový,1
19990,zabrán,-1
19991,pohroužený,-1
19994,tmavě,-1
20020,prohlubování,-1
20033,hanobit,-1
20053,přehlasovat,-1
20068,přeběhnout,-1
20070,emigrovat,-1
20083,obhajobu,1
20091,defenzivní,-1
20094,zakřiknutý,-1
20096,defenzívě,-1
20099,úzkých,-1
20100,stažený,-1
20102,obraně,-1
20103,bránící,-1
20107,váženost,1
20123,vzpurnost,-1
20129,vzdorný,-1
20130,vzdorovitě,-1
20131,vzpurně,-1
20134,deficit,-1
20143,plivnout,-1
20146,defilovat,-1
20147,pochodovat,-1
20154,hmatatelný,1
20190,okrást,-1
20193,ošidit,-1
20198,zaniklý,-1
20203,vymřelý,-1
20204,zesnulý,-1
20207,vzdorovat,-1
20211,příčit se,-1
20212,nevypadat,-1
20230,zvrhnout se,-1
20231,zdegenerovat,-1
20235,zdegenerovaný,-1
20237,degenerace,-1
20238,zvržení,-1
20242,nedůstojné,-1
20244,degradace,-1
20246,sesazení,-1
20260,odlidštění,-1
20261,uráčit se,-1
20277,křehkost,1
20280,delikátnost,1
20281,ožehavost,-1
20282,jemnost,1
20284,lahůdka,1
20332,potěšen,1
20352,zločinnost,-1
20353,kriminalita,-1
20354,neplatičství,-1
20357,deliktů,-1
20358,neplatící,-1
20360,blouznící,-1
20361,třeštící,-1
20367,delirium,-1
20368,blouznění,-1
20369,třeštění,-1
20377,namluvit,-1
20538,ponížit se,-1
20539,ponižovat se,-1
20540,snižovat se,-1
20542,ponižovat,-1
20550,zbourat,-1
20552,zdemolovat,-1
20554,zbořit,-1
20557,smést,-1
20562,můry,-1
20564,démonický,-1
20571,demoralizující,-1
20572,podkopávající,-1
20574,zprůhlednit,1
20576,srozumitelnějším,1
20577,demystifikovat,1
20582,odpírání,-1
20583,ostouzet,-1
20586,zhanobit,-1
20587,hanit,-1
20594,zapřít,-1
20602,udat,-1
20612,odsouzení,-1
20613,pranýřování,-1
20615,udání,-1
20672,potýkající,-1
20675,krizí,-1
20681,úpadku,-1
20682,propadu,-1
20693,depresivně,-1
20706,sklíčená,-1
20713,sníženina,-1
20715,propadlina,-1
20734,posměšně,-1
20757,pustina,-1
20760,opuštěné,-1
20761,zběhnout,-1
20762,dezertovat,-1
20766,opuštění,-1
20768,zběhnutí,-1
20769,dezerce,-1
20771,vysušený,-1
20773,sušený,-1
20777,žádoucí,1
20805,dychtící,1
20813,zdeprimovat,-1
20814,zdrtit,-1
20818,zpustošení,-1
20850,potřebující,-1
20879,spatra,-1
20900,sklesle,-1
20903,krutovládce,-1
20908,despotismus,-1
20913,destabilizace,-1
20915,podkopání,-1
20916,předurčený,1
20933,chudobný,-1
20943,utratit,-1
20947,ničitel,-1
20950,destrukce,-1
20960,odstrašit,-1
20968,zhoršování,-1
20969,zkažení,-1
20990,odstrašující,-1
21002,ubírat,-1
21003,ubrat,-1
21014,poničit,-1
21016,otřesený,-1
21020,zpustošený,-1
21021,zdevastovaný,-1
21022,pustošivý,-1
21024,devastující,-1
21033,devastace,-1
21051,vychýlit se,-1
21052,vybočit,-1
21053,deviant,-1
21055,odchylný,-1
21057,nenormální,-1
21058,deviace,-1
21059,úchylka,-1
21060,nenormálnost,-1
21061,odchylka,-1
21062,výchylka,-1
21064,Satan,-1
21075,pekelná,-1
21081,pekla,-1
21085,pekelně,-1
21103,zasvětit,1
21109,věnující,1
21110,věnovaný,1
21131,zručnost,1
21132,obratnost,1
21166,rozcházet,-1
21170,neshodovat,-1
21190,nímž,-1
21193,pořízení,-1
21253,dloubnutí,1
21258,důstojný,1
21270,těžké,-1
21272,píle,1
21273,svědomitost,1
21274,pracovitost,1
21282,pracovitě,1
21285,loudat se,-1
21288,lelkovat,-1
21328,rozplynout se,-1
21335,klesající,-1
21338,hluk,-1
21340,kravál,-1
21341,hlučet,-1
21343,rámus,-1
21352,diplomatický,1
21388,házet,-1
21389,špínu,-1
21390,choulostivé,-1
21427,zamazat,-1
21429,nefér,-1
21432,špinavé,-1
21436,nevraživý,-1
21445,porouchat,-1
21449,způsobilosti,-1
21455,postižení,-1
21457,invalidé,-1
21460,poškozovat,-1
21462,nevýhodě,-1
21464,nevýhodném,-1
21466,sociálně,-1
21467,znevýhodněný,-1
21471,nevýhodný,-1
21476,odpadlý,-1
21483,nesvědčit,-1
21492,nelibý,-1
21507,neuznat,-1
21509,nepřipustit,-1
21520,neuspokojivě,-1
21522,zklamání,-1
21528,odmítání,-1
21530,neschvalovat,-1
21532,odsuzovat,-1
21533,nesouhlasný,-1
21535,odzbrojit,-1
21554,kolaps,-1
21558,záhuby,-1
21563,distancovat se,-1
21564,distancování,-1
21583,dementovat,-1
21597,nepohoda,-1
21598,obtíže,-1
21602,nepohodlí,-1
21629,vyvádějící,-1
21636,zdrceně,-1
21646,rozladit,-1
21653,disharmonie,-1
21654,neladit,-1
21658,nesouladu,-1
21662,disonantní,-1
21663,disharmonický,-1
21669,zrazování,-1
21683,zdiskreditovat,-1
21695,důvěry,-1
21703,taktní,1
21709,rezervovanost,1
21710,rozvážnost,1
21718,uvážení,1
21728,rozlišující,-1
21750,diskriminace,-1
21755,kvalitu,1
21757,vybíravost,-1
21761,diskriminační,-1
21762,diskriminující,-1
21770,přezírání,-1
21785,napadený,-1
21786,chorobou,-1
21801,nepřízeň,-1
21810,zdiskreditovaný,-1
21811,zkompromitovaný,-1
21812,zostuzený,-1
21819,rozladěný,-1
21831,znechucení,-1
21833,zhnusit se,-1
21840,zhnusený,-1
21863,nepoctivost,-1
21886,nezaplatit,-1
21903,rozčarovat,-1
21911,rozčarování,-1
21912,rozčarovaný,-1
21913,zklamaný,-1
21915,iluzí,-1
21924,neupřímně,-1
21935,rozpadání,-1
21936,rozklad,-1
21947,nejevící,-1
21960,vymknout,-1
21962,vykloubit,-1
21965,vykolejit,-1
21970,neloajálnost,-1
21980,bezútěšný,-1
21983,katastrofální,-1
21987,neveselý,-1
22000,zděšený,-1
22022,odmítavý,-1
22023,zamítavý,-1
22024,neposlušnost,-1
22026,poslušnosti,-1
22027,neuposlechnutí,-1
22029,odpírající,-1
22031,neposlouchající,-1
22032,neuposlechnout,-1
22036,neposlouchat,-1
22074,rozháraný,-1
22076,neuspořádaný,-1
22078,neuklizený,-1
22079,rozházený,-1
22080,výtržnický,-1
22081,tropící,-1
22082,výtržnosti,-1
22092,dezorientovat,-1
22094,dezorientovaný,-1
22097,neznat se,-1
22101,společného,-1
22104,znevažující,-1
22105,přezíravý,-1
22107,přezíravě,-1
22130,vysídlit,-1
22139,rozzlobit,-1
22159,neúměrný,-1
22161,nepoměrný,-1
22163,nepoměru,-1
22205,sporu,-1
22244,špatnou,-1
22258,neprojevující,-1
22269,nevážit,-1
22283,rozložení,-1
22290,přetvařovat se,-1
22302,nesouhlasit,-1
22332,disidentský,-1
22333,opoziční,-1
22340,rozpuštění,-1
22344,zrušení,-1
22347,disonance,-1
22348,odradit,-1
22350,zrazovat,-1
22353,nelibost,-1
22367,odlišený,1
22375,odlišnost,1
22377,odlišení,1
22378,odlišování,1
22380,vysoká,1
22382,mimořádnost,1
22403,odlišit,1
22404,odlišovat,1
22414,zprohýbat,-1
22424,zkomolení,-1
22425,pokřivení,-1
22426,zkřivení,-1
22427,zkroucení,-1
22436,vyrušující,-1
22437,rozptylující,-1
22439,odvádějící,-1
22447,rozptylování,-1
22449,pozornosti,-1
22466,zdeptaný,-1
22468,umělou,-1
22469,patinou,-1
22472,tísni,-1
22490,nevěřit,-1
22499,zpřeházet,-1
22515,rozdílný,-1
22519,rozbíhavý,-1
22520,rozbíhající,-1
22522,diverzifikovat,1
22526,škálu,1
22543,vydělit,-1
22567,uhádnout,1
22571,rozdělení,-1
22588,kontroverzní,-1
22591,rozdělující,-1
22592,nejednotnost,-1
22601,rozvod,-1
22602,odtržení,-1
22605,rozvést se,-1
22608,odtrhnout,-1
22609,rozvedený,-1
22610,rozvedená,-1
22614,odtržený,-1
22622,potřeštěný,-1
22628,sešlý,-1
22658,dogmatický,-1
22659,doktrinářský,-1
22662,stísněnost,-1
22670,útlumu,-1
22678,dominance,-1
22685,dominovat,-1
22689,nadvládu,-1
22706,záhuba,-1
22707,zánik,-1
22709,zatracení,-1
22710,beznaděje,-1
22721,droga,-1
22724,narkotikum,-1
22728,nadopovat,-1
22729,zdrogovat,-1
22731,drogu,-1
22743,zbožňující,1
22821,pochybovačně,-1
22862,pochyba,-1
22878,pochybách,-1
22881,pochybuji.,-1
22894,nesporně,-1
22899,níž,-1
22929,sklácen,-1
22953,vypnutý,-1
22957,zkonzumovat,-1
22959,skolit,-1
22962,sestřelit,-1
22964,prachové,-1
22970,rezervovaný,-1
22976,taktu,-1
22977,těžká,-1
22983,sklopený,-1
22988,sedativum,-1
22992,zhroucení,-1
22994,zkáza,-1
22995,zhouba,-1
22996,liják,-1
23000,sněžení,-1
23005,degradovat,-1
23025,nevýhoda,-1
23037,drakonický,-1
23045,drak,-1
23051,dokopat,-1
23097,vypít,-1
23105,stoka,-1
23109,ubývání,-1
23112,nazmar,-1
23122,drama,-1
23126,drama(tická,-1
23133,drasticky,-1
23152,děsit se,-1
23153,hrozit se,-1
23161,děsit,-1
23265,pohádky,1
23267,snů,1
23298,snění,1
23304,snít,1
23307,snu),1
23312,vysněný,1
23322,bloudit,-1
23325,zasněný,1
23326,snivý,1
23327,snový,1
23331,šedivý,-1
23332,pochmurný,-1
23339,svézt,1
23353,vyjížďka,1
23354,projížďka,1
23371,hnaný,1
23390,hučení,-1
23395,povaleč,-1
23396,trubec,-1
23397,svěsit,-1
23399,zplihnout,-1
23411,utopit se,-1
23412,utonout,-1
23413,topit se,-1
23415,přehlušit,-1
23416,zapíjet,-1
23418,utopit,-1
23424,zmámený,-1
23428,alkoholik,-1
23429,pijan,-1
23430,opilec,-1
23431,opilecký,-1
23433,opilý,-1
23441,pochybně,-1
23442,nepřesvědčivě,-1
23449,nekrytý,-1
23452,nefunkční,-1
23467,pohasnout,-1
23474,omezenec,-1
23480,němý,-1
23483,natvrdlý,-1
23489,oněmělý,-1
23496,atrapa,-1
23497,maketa,-1
23514,vykašlat se,-1
23517,dumpingové,-1
23520,kopačky,-1
23525,skládka,-1
23526,smetiště,-1
23531,tupec,-1
23543,žalář,-1
23544,kobka,-1
23545,hladomorna,-1
23549,důvěřivá,-1
23553,trvanlivý,1
23557,trvanlivost,1
23558,prašný,-1
23559,pokrytý,-1
23560,prachem,-1
23561,zaprášený,-1
23562,prachový,-1
23576,ztenčit se,-1
23579,slábnoucí,-1
23580,snižující,-1
23582,snižování,-1
23584,slábnutí,-1
23592,dynamičnost,1
23594,dynamika,1
23596,předsmrtný,-1
23601,nažhavený,1
23602,dychtivě,1
23622,soustředěně,1
23624,vroucně,1
23642,snadnost,1
23643,lehkost,1
23646,pohodlí,1
23651,hravě,1
23653,lehkostí,1
23754,bezstarostný,1
23761,poznenáhlu,1
23765,pozbyl,-1
23770,nepřehánět,1
23776,lehko,1
23794,entuziasmus,1
23810,excentrický,-1
23811,nesoustředný,-1
23812,výstředný,-1
23813,výstřední,-1
23816,výstřednost,-1
23817,podivínství,-1
23818,excentricita,-1
23820,rozmanitý,1
23822,úsporný,1
23824,ekonomický,1
23829,extáze,1
23845,povznášet,1
23877,efektivita,1
23879,efektivnost,1
23880,účinnost,1
23881,efektivní,1
23888,nenamáhavý,1
23897,námahy,-1
23899,nestoudnost,-1
23902,výron,-1
23905,krve,-1
23907,rozplývající,1
23917,egocentrik,-1
23918,egoista,-1
23922,ješitný,-1
23939,ejakulovat,-1
23941,vyhrknout,-1
23942,ejakulát,-1
23943,semeno,-1
23952,vitality,1
23977,uchvácen,1
23980,vkusnost,1
23986,vytříbeně,1
24007,vyřazen,-1
24012,eliminace,-1
24013,zlikvidování,-1
24014,vyřazení,-1
24015,elita,1
24016,výkvět,1
24017,elitní,1
24020,výmluvnost,1
24023,výřečný,1
24049,vyhublý,-1
24050,vychrtlý,-1
24056,zeslabit,-1
24061,vykastrovat,-1
24062,vykastrovaný,-1
24072,zkomplikovat,-1
24080,trapnosti,-1
24092,nesnázích,-1
24093,čelící,-1
24094,útokům,-1
24095,napadaný,-1
24096,obléhaný,-1
24097,obležený,-1
24099,zkrášlit,1
24101,přikrášlit,1
24118,obsáhnout,1
24127,zapletený,-1
24132,Eminence,1
24137,čnící,1
24148,emoční,-1
24149,emocionální,-1
24150,emotivní,1
24193,oprávnění,1
24203,planý,-1
24214,umožnit,1
24218,zmocnit,1
24219,oprávnit,1
24223,začarovat,-1
24224,zaklít,-1
24228,začarovaný,-1
24229,zakletý,-1
24238,povzbuzen,1
24246,povzbuzení,1
24276,kupón,1
24289,schvalování,1
24297,přetrpět,-1
24349,podmanivý,1
24374,nařídit,-1
24375,nakázat,-1
24376,poručit,-1
24379,těšit,1
24382,užít,1
24411,osvícení,1
24412,osvícenství,1
24418,zušlechtit,1
24422,šlechtického,1
24446,stačilo,1
24468,učarovat,1
24473,bohatým,1
24474,obohatit,1
24475,obohacení,1
24476,obohacování,1
24477,zotročit,-1
24481,zaplést,-1
24482,zamotat,-1
24487,zamotání,-1
24489,pletka,-1
24493,zabavit,-1
24516,rozplývat,1
24518,nadšením,1
24525,entuziazmus,1
24532,entuziastický,1
24584,polapit,-1
24589,zločinu,-1
24592,pasti,-1
24608,záviděníhodný,1
24611,nepřejícně,-1
24624,závisti,-1
24626,epos,1
24627,epopej,1
24628,epické,1
24630,epický,1
24631,výpravný,1
24634,epidemický,-1
24636,zosobnění,1
24642,rovnost,1
24646,dvojznačný,-1
24660,smazat,-1
24664,erozi,-1
24666,nahlodat,-1
24668,eroze,-1
24669,vymílání,-1
24670,rozrušování,-1
24672,nahlodání,-1
24677,chybu,-1
24678,pochybit,-1
24679,Chybovat,-1
24684,božské).,-1
24685,nezvedený,-1
24686,nezdárný,-1
24691,bludný,-1
24692,nevypočitatelně,-1
24693,kolísavě,-1
24716,husarský,1
24721,vyvarovat se,-1
24722,vystříhat se,-1
24730,esenciální,1
24760,etablovaný,1
24762,zřízený,-1
24768,věčnost,-1
24769,etický,1
24777,euforie,1
24781,euforický,1
24798,obejít,-1
24803,uhýbat,-1
24811,vytáčky,-1
24814,vyhýbající,-1
24831,zarovnaný,1
24840,vypořádaný,1
24848,stabilně,1
24860,trvalý,1
24862,slaměnka,1
24870,patrně,1
24891,zlosyn,-1
24910,záležitosti,-1
24911,vykuchat,-1
24918,ztížit,-1
24974,oslavování,1
24975,radostná,1
25019,vynikat,1
25020,excelovat,1
25024,znamenitost,1
25025,vynikání,1
25026,excelence,1
25029,výborný,1
25033,znamenitě!,1
25050,nepřiměřeně,-1
25067,rozčilený,-1
25075,vzrušujícím,1
25084,nevpustit,-1
25087,odepření,-1
25090,úkor,-1
25093,výlučný,1
25122,omluvitelný,1
25201,omlouvat,-1
25211,omluvy,-1
25223,příkladný,1
25224,ukázkový,1
25226,exemplární,-1
25228,vyčerpávat,-1
25230,spotřebovat,-1
25232,výfukový,-1
25234,zplodiny,-1
25241,kompletní,1
25256,rozveselení,1
25257,rozjaření,1
25262,emigrace,-1
25263,vyhnanství,-1
25265,vyhnanec,-1
25266,vyloučení,-1
25282,horentně,-1
25288,hovorný,1
25289,sdílný,1
25315,sledování,-1
25318,výhodnost,-1
25321,vyloučen,-1
25322,vyhozen,-1
25323,vykázán,-1
25324,vypovězen,-1
25338,expert,1
25343,zkušeně,1
25344,zručně,1
25346,zběhle,1
25353,vydechnout,-1
25368,explodovat,-1
25374,vykořisťovat,-1
25383,husarské,1
25391,vykořisťování,-1
25406,konfrontovat,-1
25413,výbušnina,-1
25414,trhavina,-1
25415,třaskavina,-1
25416,výbušný,-1
25417,třaskavý,-1
25418,trhavý,-1
25452,expresivní,1
25459,vyvlastnit,-1
25464,vyvlastnění,-1
25467,zlikvidovat,-1
25476,vybraně,1
25490,vyhubit,-1
25492,vyhubení,-1
25493,vyhlazení,-1
25496,zhasnout,-1
25503,opěvovat,1
25505,vydíráním,-1
25506,nátlakem,-1
25507,výhrůžkami,-1
25508,zneužitím,-1
25511,vynutit,-1
25514,vydírání,-1
25515,vyděračství,-1
25516,vymáhání,-1
25531,marnotratnost,-1
25533,výstřelek,-1
25536,plýtvající,-1
25540,nákladný,-1
25542,bezuzdný,-1
25547,přemrštěně,-1
25567,extrémní,-1
25571,extrém,1
25572,krajnost,-1
25577,extrémně,-1
25579,extremismus,-1
25590,extremistický,-1
25593,bujarost,1
25604,bujarý,1
25608,plesat,1
25610,ohromná,1
25620,uměle,-1
25621,vykonstruovat,-1
25641,pohádkový,1
25643,bájný,1
25644,mytický,1
25648,nejapně,-1
25692,vyblednout,-1
25696,vyblednutí,-1
25704,prolínačka,-1
25708,neuspět,-1
25709,nepodařit se,-1
25711,neobstát,-1
25712,nezdařit se,-1
25717,nesplnit,-1
25718,nedokončit,-1
25722,službu,-1
25723,selhat,-1
25725,zkrachovat,-1
25728,horšit se,-1
25729,zklamat,-1
25731,nedostát,-1
25733,vyletět,-1
25734,neudělat,-1
25739,nesplnění,-1
25744,chyby,-1
25745,nedostatky,-1
25746,slabiny,-1
25750,absence,-1
25751,neexistuje-li,-1
25752,není-li,-1
25755,zhoršující,-1
25808,neúspěch,-1
25814,smolař,-1
25816,neučinění,-1
25824,bankrot,-1
25844,mdloba,-1
25849,zbabělý,-1
25890,světlovlasý,1
25902,lunapark,1
25919,obav,-1
25922,férově,1
25946,náboženství,1
25949,zradit,-1
25963,věrní,1
25968,loajálně,1
25974,neloajální,-1
25984,podvrh,-1
25985,falzifikát,-1
26007,spadat,-1
26016,srážky,-1
26027,přerazit,-1
26028,(jen,-1
26053,nesprávná,-1
26055,blud,-1
26056,radioaktivní,-1
26057,spad,-1
26080,zrádně,-1
26081,proradně,-1
26082,podvodně,-1
26083,klamnost,-1
26088,nepravdivě,-1
26092,padělat,-1
26118,hladomor,-1
26122,umírající,-1
26126,proslavený,1
26130,slavně,1
26131,proslule,1
26132,věhlasně,1
26141,fanatismus,-1
26143,extremista,-1
26198,přitahován,1
26208,favorizovat,1
26211,rozmar,1
26212,pomíjivá,-1
26226,neuvěřitelné!,1
26228,zalíbení,1
26229,oblíbit si,1
26230,zdobený,1
26239,fanfára,1
26241,okázalost,-1
26263,fantastická,1
26270,přitažený,-1
26285,dalekozraký,1
26287,uchvacovat,1
26293,fascinace,1
26294,okouzlení,1
26299,fašismus,-1
26300,fašistický,-1
26301,fašista,-1
26375,stálobarevný,1
26406,tuk,-1
26407,sádlo,-1
26408,špek,-1
26413,zbohatnout,-1
26414,nahrabat si,-1
26416,fatální,-1
26420,smrtelnými,-1
26421,následky,-1
26425,fatalistický,-1
26428,osudně,-1
26429,fatálně,-1
26430,katastrofálně,-1
26434,osudový,-1
26435,osudný,-1
26448,vyčerpání,-1
26449,vysílení,-1
26451,bojová,-1
26455,unavit,-1
26460,tukový,-1
26461,tlouštík,-1
26462,tlusťoch,-1
26469,zavinění,-1
26478,vinit,-1
26479,obviňovat,-1
26482,vině,-1
26489,defektní,-1
26566,nejoblíbenější,1
26569,favorit,1
26570,jednička,1
26571,oblíbená,1
26573,oblíbenec,1
26575,chráněnec,1
26589,službička,1
26599,pomáhat,1
26666,nebojácný,1
26668,neohrožený,1
26697,obávat se,-1
26716,skutek,1
26725,neprůbojný,-1
26898,klamat,-1
26905,fingovaný,-1
26919,blaženost,1
26927,zločinec,-1
26930,lítý,-1
26960,horečnatý,-1
26966,sváteční,1
26970,horečka,-1
26974,horečku,-1
26975,fiasko,-1
26976,debakl,-1
26978,nezdar,-1
26989,vymýšlet si,-1
26990,kecat,-1
27001,krásná,1
27004,výmysl,-1
27005,smyšlenka,-1
27022,výstižnost,1
27037,ošívání,-1
27045,zloduch,-1
27047,ďábel,-1
27048,démon,-1
27054,čertovský,-1
27061,urputný,-1
27068,planoucí,1
27069,plamenný,1
27072,pikantní,1
27108,potírat,-1
27112,prát se,-1
27119,soudit se,-1
27122,spornou,-1
27127,bojování,-1
27128,rvačka,-1
27129,bitka,-1
27145,špína,-1
27148,hnus,-1
27151,zamazaný,-1
27205,hebký,-1
27210,férový,1
27222,pročistit se,-1
27224,rozdrobit,-1
27229,odstupné,-1
27230,pokutovat,-1
27232,pokutu,-1
27235,kvalitně,1
27306,špičkový,1
27338,slučovat,1
27343,adekvátní,1
27368,smíchy,1
27374,vybavení,1
27378,padnoucí,1
27389,vykulený,-1
27401,vadnout,-1
27440,kritiky,-1
27441,protiletecká,-1
27442,palba,-1
27444,šupinka,-1
27450,plátky,-1
27453,střelený,-1
27495,zablesknutí,-1
27515,nevkusně,-1
27530,píchlý,-1
27532,vyšumělý,-1
27535,vybitý,-1
27537,kategorický,-1
27550,snížený,-1
27553,bažinaté,-1
27554,nížiny,-1
27564,píchnutá,-1
27567,defekt,-1
27570,tónem,-1
27576,spadnout,-1
27578,namlít,-1
27585,troufat,1
27598,hezčím,1
27602,kráse,1
27603,zkrášlující,1
27604,lichotící,1
27605,lichotivý,1
27606,lichotivě,1
27611,předvádět se,-1
27613,třepotat,-1
27632,kaz,-1
27635,vadným,-1
27642,vadami,-1
27644,kazový,-1
27654,pomíjivý,-1
27658,pružný,1
27659,flexibilní,1
27660,přizpůsobivý,1
27674,koketovat,-1
27676,koketující,-1
27696,šokován,-1
27706,vydlážděný,-1
27725,zmítat,-1
27728,problémech,-1
27729,hroutit se,-1
27733,nevědět,-1
27740,házet sebou,-1
27741,platýs,-1
27743,kvést,1
27745,dařit,1
27753,kudrlinka,1
27754,vzkvétající,1
27762,plynně,1
27773,libující,1
27775,milující,1
27787,pošetilec,-1
27790,šašek,-1
27797,zahrávat si,-1
27798,blbnout,-1
27800,hlupáka,-1
27803,blázny,-1
27807,blbce,-1
27808,ztrapnit se,-1
27809,zesměšnit se,-1
27827,pošetilost,-1
27833,nedovolit,-1
27834,nedovolovat,-1
27835,znemožňovat,-1
27860,zakazující,-1
27862,přinutit,-1
27869,natlačit,-1
27874,přinutit se,-1
27875,nuceně,-1
27894,účinnosti,-1
27900,prodrat se,-1
27907,sugestivní,-1
27923,nejpřednější,1
27933,předvídavost,1
27941,pozbýt,-1
27948,padělaný,-1
27951,nepamatovat,-1
27953,nevzpomínat,-1
27960,zapomenout se,-1
27963,zapomeň!,-1
27964,Zapomeň,-1
27975,zapomnětlivý,-1
27976,roztržitý,-1
27977,sklerotický,-1
27979,zapomnětlivost,-1
27980,roztržitost,-1
27981,skleróza,-1
27998,odpouštějící,1
27999,smířlivý,1
28023,zříct,-1
28064,jmění,1
28070,zdary,1
28071,štěstěna,1
28072,věštit,1
28207,pokálet,-1
28208,kálet,-1
28210,výkaly,-1
28211,zamotat se,-1
28212,zaplést se,-1
28214,faulovat,-1
28215,faul,-1
28218,nedovolená,-1
28245,zlomenina,-1
28247,zlomit se,-1
28249,roztříštit,-1
28262,roztříštěný,-1
28263,rozbitý,-1
28266,rozkouskovaný,-1
28267,rozpadnutý,-1
28268,vonný,1
28269,voňavý,1
28270,aromatický,1
28271,vonící,1
28298,horečně,-1
28301,přátelit se,1
28345,nadšenec,1
28347,exot,-1
28348,podivín,-1
28373,volno,1
28380,svobodu,1
28384,neostýchat,-1
28387,zadarmo,1
28431,zuřivosti,-1
28460,svěžest,1
28465,sžírat,-1
28490,třenice,-1
28493,tření,-1
28518,přátelskost,1
28525,spřátelený,1
28542,kamarádka,1
28546,příznivci,1
28547,podporovatelé,1
28548,spřátelit se,1
28550,skamarádit se,1
28554,kamarádství,1
28585,terorizování,-1
28592,mrazivý,-1
28594,frigidní,-1
28595,frivolní,-1
28602,laškovat,1
28618,zamrzlý,-1
28619,zmražený,-1
28633,tápat,-1
28634,šmátrat,-1
28635,pohrávat si,-1
